PRC	NNP	LOCATION
.	.	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
attacks	NNS	O
have	VBP	O
also	RB	O
been	VBN	O
identified	VBN	O
against	IN	O
government	NN	INDUSTRY
organizations	NNS	INDUSTRY
in	IN	O
Russia	NNP	LOCATION
and	CC	O
India	NNP	LOCATION
,	,	O
who	WP	O
are	VBP	O
responsible	JJ	O
for	IN	O
tracking	VBG	O
activist	NN	O
and	CC	O
terrorist	JJ	O
activities	NNS	O
.	.	O
While	IN	O
we	PRP	O
do	VBP	O
not	RB	O
know	VB	O
the	DT	O
precise	JJ	O
target	NN	O
of	IN	O
each	DT	O
of	IN	O
the	DT	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
attacks	NNS	O
,	,	O
many	JJ	O
of	IN	O
them	PRP	O
align	VBP	O
to	TO	O
the	DT	O
patterns	NNS	O
described	VBN	O
above	IN	O
.	.	O
The	DT	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
attacks	NNS	O
primarily	RB	O
center	VBP	O
around	IN	O
the	DT	O
use	NN	O
of	IN	O
a	DT	O
Windows	NNP	OS
backdoor	NN	TOOL
named	VBN	O
"	NNP	O
FakeM.	NNP	O
"	VBD	O
It	PRP	O
was	VBD	O
first	RB	O
described	VBN	O
by	IN	O
Trend	NNP	O
Micro	NNP	O
in	IN	O
2013	CD	O
and	CC	O
was	VBD	O
named	VBN	O
FakeM	NNP	MALWARE
because	IN	O
its	PRP$	O
primary	JJ	O
command	NN	TECHNIQUE
and	CC	TECHNIQUE
control	NN	TECHNIQUE
traffic	NN	O
mimicked	VBD	O
Windows	NNP	OS
Messenger	NNP	O
and	CC	O
Yahoo	NNP	O
!	.	O
Messenger	NNP	O
network	NN	O
traffic	NN	O
to	TO	O
evade	VB	TECHNIQUE
detection	NN	TECHNIQUE
.	.	O
We	PRP	O
have	VBP	O
identified	VBN	O
two	CD	O
subsequent	JJ	O
variants	NNS	O
of	IN	O
the	DT	O
FakeM	NNP	MALWARE
family	NN	O
,	,	O
which	WDT	O
has	VBZ	O
undergone	NN	O
significant	JJ	O
changes	NNS	O
since	IN	O
it	PRP	O
was	VBD	O
exposed	VBN	O
in	IN	O
2013	CD	O
.	.	O
We	PRP	O
have	VBP	O
also	RB	O
identified	VBN	O
nine	CD	O
distinct	JJ	O
"	NNP	O
loader	NN	TOOL
"	NNP	O
malware	NN	O
families	NNS	O
,	,	O
which	WDT	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
appears	VBZ	O
to	TO	O
use	VB	O
to	TO	O
avoid	VB	TECHNIQUE
detection	NN	TECHNIQUE
when	WRB	O
infecting	VBG	O
a	DT	O
system	NN	O
.	.	O
In	IN	O
addition	NN	O
to	TO	O
the	DT	O
FakeM	NNP	MALWARE
variants	NNS	O
,	,	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
has	VBZ	O
deployed	VBN	O
Trojans	NNPS	TOOL
that	WDT	O
target	VBP	O
the	DT	O
Mac	NNP	OS
OS	NNP	OS
X	NNP	OS
and	CC	O
Android	NNP	OS
operating	VBG	O
systems	NNS	O
.	.	O
We	PRP	O
have	VBP	O
linked	VBN	O
these	DT	O
attacks	NNS	O
to	TO	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
through	IN	O
analysis	NN	O
of	IN	O
their	PRP$	O
command	NN	TECHNIQUE
and	CC	TECHNIQUE
control	NN	TECHNIQUE
(	(	O
C2	NNP	O
)	)	O
infrastructure	NN	O
.	.	O
To	TO	O
infect	VB	O
individuals	NNS	O
with	IN	O
access	NN	O
to	TO	O
the	DT	O
data	NNS	O
the	DT	O
actors	NNS	O
desire	VBP	O
,	,	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
deploys	VBZ	O
both	DT	O
spear	JJ	O
-	:	O
phishing	NN	O
and	CC	O
watering	NN	EFFECT
hole	NN	EFFECT
(	(	O
strategic	JJ	O
web	VBP	O
compromise	NN	O
)	)	O
attacks	NNS	O
.	.	O
Using	VBG	O
these	DT	O
tactics	NNS	O
they	PRP	O
can	MD	O
directly	RB	O
target	VB	O
previously	RB	O
identified	VBN	O
individuals	NNS	O
(	(	O
spear	JJ	TECHNIQUE
phishing	NN	TECHNIQUE
)	)	O
as	RB	O
well	RB	O
as	IN	O
unidentified	JJ	O
individuals	NNS	O
who	WP	O
are	VBP	O
interested	JJ	O
in	IN	O
a	DT	O
specific	JJ	O
subject	NN	O
(	(	O
watering	VBG	EFFECT
hole	NN	EFFECT
)	)	O
.	.	O
In	IN	O
their	PRP$	O
spear	JJ	TECHNIQUE
phishing	NN	TECHNIQUE
attacks	NNS	O
,	,	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
has	VBZ	O
exploited	VBN	O
five	CD	O
separate	JJ	O
vulnerabilities	NNS	O
.	.	O
However	RB	O
,	,	O
in	IN	O
many	JJ	O
cases	NNS	O
they	PRP	O
chose	VBP	O
to	TO	O
forgo	VB	O
exploiting	VBG	O
a	DT	O
software	NN	O
vulnerability	NN	O
and	CC	O
used	VBD	O
self	PRP	O
-	:	O
extracting	NN	O
(	(	O
SFX	NNP	O
)	)	O
RAR	NNP	O
archives	VBZ	O
that	WDT	O
use	VBP	O
the	DT	O
Right	NNP	O
-	:	O
to	TO	O
-	:	O
Left	NNP	O
Override	NNP	O
character	NN	O
to	TO	O
mask	VB	O
the	DT	O
true	JJ	O
file	NN	O
extension	NN	O
,	,	O
tricking	VBG	O
victims	NNS	O
into	IN	O
opening	VBG	O
executable	JJ	O
files	NNS	O
.	.	O
We	PRP	O
also	RB	O
know	VBP	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
uses	VBZ	O
a	DT	O
number	NN	O
of	IN	O
toolkits	NNS	O
to	TO	O
create	VB	O
documents	NNS	O
that	WDT	O
contain	VBP	O
exploit	JJ	O
code	NN	O
to	TO	O
install	VB	O
the	DT	O
FakeM	NNP	MALWARE
payload	NN	O
on	IN	O
a	DT	O
compromised	JJ	O
system	NN	O
.	.	O
Unit	NN	O
42	CD	O
tracks	VBZ	O
the	DT	O
toolkits	NNS	O
delivering	VBG	O
FakeM	NNP	MALWARE
under	IN	O
the	DT	O
names	NNS	O
MNKit	NNP	MALWARE
,	,	O
WingD	NNP	MALWARE
and	CC	O
Tran	NNP	MALWARE
Duy	NNP	MALWARE
Linh	NNP	MALWARE
.	.	O
These	DT	O
kits	NNS	O
appear	VBP	O
to	TO	O
be	VB	O
used	VBN	O
by	IN	O
many	JJ	O
attack	NN	O
groups	NNS	O
,	,	O
and	CC	O
they	PRP	O
alone	RB	O
are	VBP	O
not	RB	O
a	DT	O
good	JJ	O
indication	NN	O
of	IN	O
Scarlet	NNP	ACTOR
Mimic	NNP	ACTOR
activity	NN	O
.	.	O
