does	VBZ	O
nothing	NN	O
more	JJR	O
than	IN	O
launch	NN	O
the	DT	O
notepad.exe	JJ	O
application	NN	O
upon	IN	O
successful	JJ	O
exploitation	NN	O
.	.	O
Figure	NN	O
4	CD	O
shows	VBZ	O
the	DT	O
malicious	JJ	O
document	NN	O
creating	VBG	O
a	DT	O
file	NN	O
named	VBN	O
"	NNP	O
ss.vbs	NN	O
"	NN	O
that	IN	O
it	PRP	O
writes	VBZ	O
a	DT	O
VBScript	NNP	TOOL
to	TO	O
using	VBG	O
a	DT	O
series	NN	O
of	IN	O
"	NNP	O
echo	VBP	O
"	JJ	O
statements	NNS	O
.	.	O
After	IN	O
writing	VBG	O
the	DT	O
VBScript	NNP	TOOL
,	,	O
the	DT	O
malicious	JJ	O
document	NN	O
executes	VBZ	O
the	DT	O
"	NNP	O
ss.vbs	NN	O
"	NNP	O
file	NN	O
.	.	O
The	DT	O
loader	NN	O
Trojan	NNP	TOOL
named	VBD	O
"	NNP	O
ishelp.dll	NN	O
"	NNP	O
had	VBD	O
an	DT	O
original	JJ	O
name	NN	O
of	IN	O
"	NNP	O
Loader.dll	NNP	O
"	NNP	O
,	,	O
which	WDT	O
will	MD	O
extract	VB	O
the	DT	O
Emissary	NNP	MALWARE
payload	NN	O
from	IN	O
a	DT	O
resource	NN	O
named	VBN	O
"	NNP	O
asdasdasdasdsad	JJ	O
"	NN	O
and	CC	O
write	VB	O
it	PRP	O
to	TO	O
a	DT	O
file	NN	O
named	VBN	O
"	NNP	O
A08E81B411.DAT	NNP	O
"	NNP	O
.	.	O
The	DT	O
loader	NN	O
will	MD	O
then	RB	O
write	VB	O
an	DT	O
embedded	JJ	O
configuration	NN	O
to	TO	O
a	DT	O
file	NN	O
named	VBN	O
"	$	O
75BD50EC.DAT	CD	O
"	NN	O
.	.	O
The	DT	O
loader	NN	O
Trojan	NNP	TOOL
creates	VBZ	O
a	DT	O
mutex	NN	O
named	VBN	O
"	NNP	O
_	NNP	O
MICROSOFT_LOADER_MUTEX	NNP	O
_	NNP	O
"	NNP	O
and	CC	O
finishes	NNS	O
by	IN	O
injecting	VBG	O
the	DT	O
Emissary	NNP	MALWARE
DLL	NNP	O
in	IN	O
"	NNP	O
A08E81B411.DAT	NNP	O
"	NNP	O
into	IN	O
a	DT	O
newly	RB	O
spawned	VBN	O
Internet	NNP	APP
Explorer	NNP	APP
process	NN	O
.	.	O
After	IN	O
decrypting	VBG	O
the	DT	O
configuration	NN	O
file	NN	O
,	,	O
Emissary	NNP	MALWARE
interacts	VBZ	O
with	IN	O
its	PRP$	O
command	NN	TECHNIQUE
and	CC	TECHNIQUE
control	NN	TECHNIQUE
(	(	O
C2	NNP	O
)	)	O
servers	NNS	O
using	VBG	O
HTTP	NNP	O
or	CC	O
HTTPS	NNP	O
,	,	O
depending	VBG	O
on	IN	O
the	DT	O
protocol	NN	O
specified	VBN	O
in	IN	O
the	DT	O
configuration	NN	O
file	NN	O
.	.	O
The	DT	O
initial	JJ	O
network	NN	O
beacon	NN	O
sent	NN	O
from	IN	O
Emissary	NNP	MALWARE
to	TO	O
its	PRP$	O
C2	NNP	O
server	NN	O
,	,	O
seen	VBN	O
in	IN	O
Figure	NNP	O
7	CD	O
,	,	O
includes	VBZ	O
a	DT	O
Cookie	NNP	O
field	NN	O
that	WDT	O
contains	VBZ	O
a	DT	O
"	JJ	O
GUID	NNP	O
"	NNP	O
,	,	O
"	NNP	O
op	MD	O
"	VB	O
and	CC	O
"	VB	O
SHO	NNP	O
"	NNP	O
field	NN	O
.	.	O
