attachment	NN	O
or	CC	O
download	NN	O
links	NNS	O
.	.	O
Starting	VBG	O
from	IN	O
March	NNP	O
2017	CD	O
,	,	O
we	PRP	O
have	VBP	O
observed	VBN	O
downloaders	NNS	O
or	CC	O
Microsoft	NNP	APP
office	NN	APP
documents	NNS	O
with	IN	O
embedded	JJ	TECHNIQUE
macros	NNS	TECHNIQUE
being	VBG	O
sent	VBD	O
to	TO	O
victims	NNS	O
.	.	O
When	WRB	O
opened	VBN	O
,	,	O
the	DT	O
downloader	NN	O
would	MD	O
contact	VB	O
a	DT	O
URL	NNP	O
or	CC	O
IP	NNP	O
address	NN	O
to	TO	O
retrieve	VB	O
the	DT	O
actual	JJ	O
payload	NN	O
.	.	O
Once	RB	O
successfully	RB	O
executed	VBN	O
,	,	O
the	DT	O
malware	NN	O
grants	NNS	O
full	JJ	O
access	NN	O
to	TO	O
the	DT	O
attackers	NNS	O
,	,	O
providing	VBG	O
them	PRP	O
with	IN	O
the	DT	O
ability	NN	O
to	TO	O
collect	VB	O
files	NNS	O
,	,	O
keystrokes	NNS	O
and	CC	O
screenshots	NNS	O
from	IN	O
victims	NNS	O
'	POS	O
devices	NNS	O
.	.	O
If	IN	O
the	DT	O
initial	JJ	O
downloaded	VBD	O
malware	NN	O
was	VBD	O
detected	VBN	O
by	IN	O
the	DT	O
victim	NN	O
,	,	O
the	DT	O
downloader	NN	O
would	MD	O
attempt	VB	O
to	TO	O
retrieve	VB	O
other	JJ	O
malware	NN	O
files	NNS	O
to	TO	O
the	DT	O
victim	NN	O
's	POS	O
device	NN	O
,	,	O
in	IN	O
the	DT	O
hope	NN	O
that	IN	O
one	CD	O
of	IN	O
those	DT	O
files	NNS	O
would	MD	O
work	VB	O
.	.	O
