came	VBD	O
back	RB	O
positive	JJ	O
.	.	O
Preliminary	JJ	O
investigation	NN	O
suggests	VBZ	O
that	IN	O
the	DT	O
starting	NN	O
point	NN	O
for	IN	O
the	DT	O
infection	NN	O
could	MD	O
have	VB	O
been	VBN	O
located	VBN	O
on	IN	O
the	DT	O
webserver	NN	O
of	IN	O
Polish	JJ	LOCATION
financial	JJ	INDUSTRY
sector	NN	INDUSTRY
regulatory	JJ	O
body	NN	O
,	,	O
Polish	JJ	LOCATION
Financial	NNP	O
Supervision	NNP	O
Authority	NNP	O
(	(	O
www.knf.gov.pl	NN	O
)	)	O
.	.	O
Due	JJ	O
to	TO	O
a	DT	O
slight	JJ	O
modification	NN	O
of	IN	O
one	CD	O
of	IN	O
the	DT	O
local	JJ	O
JS	NNP	O
files	NNS	O
,	,	O
an	DT	O
external	JJ	O
JS	NNP	O
file	NN	O
was	VBD	O
loaded	VBN	O
,	,	O
which	WDT	O
could	MD	O
have	VB	O
executed	VBN	O
malicious	JJ	O
payloads	NNS	O
on	IN	O
selected	VBN	O
targets	NNS	O
.	.	O
This	DT	O
would	MD	O
be	VB	O
really	RB	O
ironic	JJ	O
if	IN	O
the	DT	O
website	NN	O
of	IN	O
the	DT	O
key	JJ	O
institution	NN	O
responsible	JJ	O
for	IN	O
assuring	VBG	O
proper	JJ	O
security	NN	O
level	NN	O
in	IN	O
the	DT	O
banking	NN	INDUSTRY
sector	NN	INDUSTRY
was	VBD	O
used	VBN	O
to	TO	O
attack	VB	O
it	PRP	O
.	.	O
After	IN	O
successful	JJ	O
exploitation	NN	O
malware	NN	O
was	VBD	O
downloaded	VBN	O
to	TO	O
the	DT	O
workstation	NN	O
,	,	O
where	WRB	O
,	,	O
once	RB	O
executed	VBN	O
,	,	O
connected	VBN	O
to	TO	O
some	DT	O
foreign	JJ	O
servers	NNS	O
and	CC	O
could	MD	O
be	VB	O
used	VBN	O
to	TO	O
perform	VB	O
network	NN	O
reconnaissance	NN	TECHNIQUE
,	,	O
lateral	JJ	TECHNIQUE
movement	NN	TECHNIQUE
and	CC	O
data	NNS	EFFECT
exfiltration	NN	EFFECT
.	.	O
At	IN	O
least	JJS	O
in	IN	O
some	DT	O
cases	NNS	O
the	DT	O
attackers	NNS	O
managed	VBD	O
to	TO	O
gain	VB	O
control	NN	O
over	IN	O
key	JJ	O
servers	NNS	O
within	IN	O
bank	NN	INDUSTRY
infrastructure	NN	O
.	.	O
While	IN	O
you	PRP	O
can	MD	O
find	VB	O
some	DT	O
hashes	NNS	O
at	IN	O
the	DT	O
end	NN	O
of	IN	O
this	DT	O
article	NN	O
,	,	O
we	PRP	O
gathered	VBD	O
the	DT	O
available	JJ	O
information	NN	O
regarding	VBG	O
the	DT	O
malware	NN	O
itself	PRP	O
.	.	O
While	IN	O
there	EX	O
might	MD	O
be	VB	O
some	DT	O
elements	NNS	O
borrowed	VBN	O
from	IN	O
other	JJ	O
similar	JJ	O
tools	NNS	O
and	CC	O
crimeware	NN	O
strategies	NNS	O
,	,	O
the	DT	O
malware	NN	O
used	VBN	O
in	IN	O
this	DT	O
attack	NN	O
has	VBZ	O
not	RB	O
been	VBN	O
documented	VBN	O
before	IN	O
.	.	O
It	PRP	O
uses	VBZ	O
some	DT	O
commercial	JJ	TOOL
packers	NNS	TOOL
and	CC	O
multiple	JJ	O
obfuscation	NN	TECHNIQUE
methods	NNS	TECHNIQUE
,	,	O
has	VBZ	O
multiple	JJ	O
stages	NNS	O
,	,	O
relies	NNS	O
on	IN	O
encryption	NN	O
and	CC	O
at	IN	O
the	DT	O
moment	NN	O
of	IN	O
initial	JJ	O
analysis	NN	O
was	VBD	O
not	RB	O
recognised	VBN	O
by	IN	O
available	JJ	O
AV	NNP	O
solutions	NNS	O
.	.	O
The	DT	O
final	JJ	O
payload	NN	O
has	VBZ	O
the	DT	O
functionality	NN	O
of	IN	O
a	DT	O
regular	JJ	O
RAT	NNP	TOOL
.	.	O
