first	JJ	O
named	VBN	O
scheduled	VBN	O
task	NN	O
launched	VBD	O
an	DT	O
application	NN	O
whitelisting	VBG	O
script	NN	O
protection	NN	TECHNIQUE
bypass	NN	TECHNIQUE
to	TO	O
execute	VB	O
a	DT	O
COM	NNP	O
scriptlet	NN	O
that	WDT	O
dynamically	RB	O
downloaded	VBD	O
the	DT	O
first	JJ	O
backdoor	NN	TOOL
from	IN	O
APT32	NNP	ACTOR
's	POS	O
infrastructure	NN	O
and	CC	O
injected	VBD	O
it	PRP	O
into	IN	O
memory	NN	O
.	.	O
The	DT	O
second	JJ	O
named	VBN	O
scheduled	VBN	O
task	NN	O
,	,	O
loaded	VBD	O
as	IN	O
an	DT	O
XML	NN	O
file	NN	O
to	TO	O
falsify	VB	O
task	NN	O
attributes	NNS	O
,	,	O
ran	VBD	O
a	DT	O
JavaScript	NNP	O
code	NN	O
block	NN	O
that	WDT	O
downloaded	VBD	O
and	CC	O
launched	VBD	O
a	DT	O
secondary	JJ	O
backdoor	NN	TOOL
,	,	O
delivered	VBN	O
as	IN	O
a	DT	O
multi	NN	O
-	:	O
stage	NN	O
PowerShell	NNP	TOOL
script	NN	O
.	.	O
In	IN	O
most	JJS	O
lures	NNS	O
,	,	O
one	CD	O
scheduled	VBN	O
task	NN	O
persisted	VBD	O
an	DT	O
APT32-specific	JJ	O
backdoor	NN	TOOL
and	CC	O
the	DT	O
other	JJ	O
scheduled	JJ	O
task	NN	O
initialized	VBD	O
a	DT	O
commercially	RB	O
-	:	O
available	JJ	O
backdoor	NN	TOOL
as	IN	O
backup	NN	O
.	.	O
